packets,bytes,avg_timeDelta,std_timeDelta,skw_timeDelta,kur_timeDelta,pkts_order,mp2t_disorder_0x00000064,mp2t_disorder_0x000000c8,mp2t_disorder_0x00000000,mp2t_disorder_0x00000020,mp2t_disorder_0x00000011,second,vmaf,exp_id,vmafXsecond
952.0,1279488.0,0.0010512046607142,0.0003314963687913,0.062596590684136,0.514893135182092,1.0,0.0,0.0,0.0,0.0,0.0,9.0,44.526327,4,0.0
1213.0,1630272.0,0.0008247000774938,0.0003068557297242,0.202592479387908,0.5996501548326245,1.0,0.0,0.0,0.0,0.0,0.0,10.0,44.526327,4,0.0
962.0,1292928.0,0.0010401148783783,0.0004998382230754,1.9527443037249088,6.419341251486779,1.0,63.0,1.0,0.0,0.0,0.0,11.0,44.526327,4,19.090165583333334
659.0,885696.0,0.0015185488209408,0.0012540588650934,1.2300503432033458,0.1234859881776797,1.0,37.0,2.0,0.0,0.0,0.0,12.0,44.526327,4,25.537468083333334
672.0,903168.0,0.0014882537157738,0.0003399986455841,0.0958637928502293,-0.4192456617534454,1.0,0.0,0.0,0.0,0.0,0.0,13.0,44.526327,4,9.231260125
577.0,775488.0,0.0017353066741767,0.000419691354018,0.9215718782420304,1.097926975542304,1.0,0.0,0.0,0.0,0.0,0.0,14.0,44.526327,4,3.7341832499999996
568.0,763392.0,0.0017611633890845,0.0004112639329422,0.0693478739617601,-0.2283715042308083,1.0,0.0,0.0,0.0,0.0,0.0,15.0,44.526327,4,3.8780654166666664
316.0,424704.0,0.0031677022151898,0.0032422963828669,4.138406762114687,18.047526164336418,1.0,0.0,0.0,0.0,0.0,0.0,16.0,44.526327,4,4.237422916666667
173.0,232512.0,0.0058004463872832,0.0019386149882591,0.7155067778488066,-0.5801637270548214,1.0,0.0,0.0,0.0,0.0,0.0,17.0,44.526327,4,0.5711978333333333
233.0,313152.0,0.0043065411416309,0.0008666161557009,0.4255664814947296,-0.0237834664507623,1.0,0.0,0.0,0.0,0.0,0.0,18.0,44.526327,4,44.72453679166667
137.0,184128.0,0.0073052650802919,0.0020296177108396,2.431552974200628,4.578800452732052,1.0,0.0,0.0,0.0,0.0,0.0,19.0,44.526327,4,100.0
176.0,236544.0,0.0057391990340909,0.0030368172727712,1.291896380838882,-0.0804769777733906,1.0,0.0,0.0,0.0,0.0,0.0,20.0,44.526327,4,100.0
264.0,354816.0,0.0037995752462121,0.0028288455844754,2.189353983939246,3.55565711977848,1.0,0.0,0.0,0.0,0.0,0.0,21.0,44.526327,4,100.0
67.0,90048.0,0.0150835221044776,0.0020746652251046,-0.4584621549286099,-0.7579334691929218,1.0,0.0,0.0,0.0,0.0,0.0,22.0,44.526327,4,100.0
682.0,916608.0,0.0014719650014662,0.0036904485250611,4.42738449696972,18.459026978875144,1.0,0.0,0.0,0.0,0.0,0.0,23.0,44.526327,4,100.0
902.0,1212288.0,0.0011095025310421,0.0004119212492127,1.3242599212230015,9.79267844656552,1.0,0.0,0.0,0.0,0.0,0.0,24.0,44.526327,4,100.0
962.0,1292928.0,0.0010399202619542,0.000409276217532,0.5138913387343228,0.3565607039788654,1.0,0.0,0.0,0.0,0.0,0.0,25.0,44.526327,4,100.0
1062.0,1427328.0,0.0009430411741996,0.0003251508709249,-0.1178827243294793,0.1925002127338326,1.0,0.0,0.0,0.0,0.0,0.0,26.0,44.526327,4,99.81299154166668
827.0,1111488.0,0.0012099215973397,0.0003625939943944,0.5567734030031593,0.6706299510352576,1.0,0.0,0.0,0.0,0.0,0.0,27.0,44.526327,4,100.0
941.0,1264704.0,0.0010630566599362,0.0004268065414222,0.4761271210198874,0.2376554818293534,1.0,0.0,0.0,0.0,0.0,0.0,28.0,44.526327,4,99.14444125
167.0,224448.0,0.0054149749520958,0.0033355317390934,0.5501212264793689,0.3161296058516347,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42.505807,5,43.91298520833334
407.0,547008.0,0.0024595056191646,0.0005429400041337,0.2197311530056307,-0.2226097752877072,1.0,0.0,0.0,0.0,0.0,0.0,2.0,42.505807,5,42.91155191666667
322.0,432768.0,0.003111928673913,0.0005647527417443,0.3214483745363188,-0.6008142685512619,1.0,0.0,0.0,0.0,0.0,0.0,3.0,42.505807,5,30.86931525
452.0,607488.0,0.0022191330110619,0.0002999741077011,0.0625903560552001,0.2672636034834035,1.0,0.0,0.0,0.0,0.0,0.0,4.0,42.505807,5,9.180877458333333
549.0,737856.0,0.0018252168087431,0.0003259762333882,-0.0132586300392687,0.3043611342048473,1.0,0.0,0.0,0.0,0.0,0.0,5.0,42.505807,5,8.508816958333334
633.0,850752.0,0.0015821901548183,0.0003204120953495,0.0967726630645509,0.2892479921729816,1.0,0.0,0.0,0.0,0.0,0.0,6.0,42.505807,5,0.0
654.0,878976.0,0.0015285431697247,0.0003129917212091,0.3849048180087528,0.8583411378506116,1.0,0.0,0.0,0.0,0.0,0.0,7.0,42.505807,5,0.0
766.0,1029504.0,0.0013054676161879,0.0003126213452841,0.3796938046978806,0.7297102914469495,1.0,0.0,0.0,0.0,0.0,0.0,8.0,42.505807,5,0.0
951.0,1278144.0,0.0010521640977917,0.0003402548502492,0.1829887008182175,0.6274801414772209,1.0,0.0,0.0,0.0,0.0,0.0,9.0,42.505807,5,0.0
1087.0,1460928.0,0.0009205233560257,0.0002850442414444,0.0095622783032259,0.2685877947739947,1.0,40.0,2.0,0.0,0.0,0.0,10.0,42.505807,5,0.0
926.0,1244544.0,0.0010796399589632,0.0004883304531556,1.9681924474669668,6.6327501258475055,1.0,95.0,2.0,0.0,0.0,0.0,11.0,42.505807,5,7.490978541666666
622.0,835968.0,0.0016119970691318,0.0012357959077008,1.2228937000627609,0.1340296985881668,1.0,33.0,1.0,0.0,0.0,0.0,12.0,42.505807,5,25.541753458333332
672.0,903168.0,0.0014887811473214,0.0003480206584392,0.1363856167211581,-0.0162053780428714,1.0,0.0,0.0,0.0,0.0,0.0,13.0,42.505807,5,9.303683333333334
577.0,775488.0,0.0017333685511265,0.0004262451309196,0.9445576416599066,1.0043447365519151,1.0,0.0,0.0,0.0,0.0,0.0,14.0,42.505807,5,3.634765333333334
568.0,763392.0,0.0017617651883802,0.0004374401484,0.2481001355742607,-0.0567834483896776,1.0,0.0,0.0,0.0,0.0,0.0,15.0,42.505807,5,3.869288375
316.0,424704.0,0.0031695664683544,0.0032495283503232,4.158919134966746,18.234122255792272,1.0,0.0,0.0,0.0,0.0,0.0,16.0,42.505807,5,4.33064875
173.0,232512.0,0.0057988723988439,0.0019484767153486,0.6896096587167235,-0.6144710917733338,1.0,0.0,0.0,0.0,0.0,0.0,17.0,42.505807,5,0.563460375
233.0,313152.0,0.0043014631630901,0.0008364385230049,0.3917885767962884,-0.2074068397889203,1.0,0.0,0.0,0.0,0.0,0.0,18.0,42.505807,5,0.0
137.0,184128.0,0.0073191648686131,0.0021232452462097,2.0223494021830333,3.816945449967065,1.0,0.0,0.0,0.0,0.0,0.0,19.0,42.505807,5,95.83333333333333
176.0,236544.0,0.0057336543125,0.0030307056857424,1.3019690678504796,-0.0405237494916264,1.0,0.0,0.0,0.0,0.0,0.0,20.0,42.505807,5,100.0
264.0,354816.0,0.0038005856666666,0.0028254056706881,2.190492060253263,3.553694319496509,1.0,0.0,0.0,0.0,0.0,0.0,21.0,42.505807,5,100.0
67.0,90048.0,0.0150845625671641,0.0020866680112118,-0.4675268439718348,-0.7637262467093691,1.0,0.0,0.0,0.0,0.0,0.0,22.0,42.505807,5,100.0
682.0,916608.0,0.0014729138020527,0.0036914862060138,4.424443201726671,18.420734259856232,1.0,0.0,0.0,0.0,0.0,0.0,23.0,42.505807,5,100.0
902.0,1212288.0,0.0011089318270509,0.0003714007541453,0.5073842501893419,0.8390920980201226,1.0,0.0,0.0,0.0,0.0,0.0,24.0,42.505807,5,100.0
963.0,1294272.0,0.0010399810301142,0.0003978473522692,0.6216799839556384,0.8180330392072102,1.0,0.0,0.0,0.0,0.0,0.0,25.0,42.505807,5,100.0
1061.0,1425984.0,0.0009423783411875,0.0003373069545428,-0.0220943395861786,-0.1129004160897593,1.0,0.0,0.0,0.0,0.0,0.0,26.0,42.505807,5,99.81299154166668
827.0,1111488.0,0.0012094119359129,0.000375501582802,0.3591352401887174,0.2286149394374552,1.0,0.0,0.0,0.0,0.0,0.0,27.0,42.505807,5,100.0
941.0,1264704.0,0.0010640808544102,0.0004236499941271,0.4875623799636946,0.1347284835188018,1.0,0.0,0.0,0.0,0.0,0.0,28.0,42.505807,5,99.14444125
173.0,232512.0,0.005497091734104,0.0033901918069792,0.6672148875945831,0.359711002554218,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.826912,6,43.91298520833334
408.0,548352.0,0.0024559048602941,0.0005512709274505,-0.0669823442576094,-0.0498535540362103,1.0,0.0,0.0,0.0,0.0,0.0,2.0,41.826912,6,42.91155191666667
323.0,434112.0,0.0030975525417956,0.0005818275157114,0.2584794126461547,-0.6625041556637306,1.0,0.0,0.0,0.0,0.0,0.0,3.0,41.826912,6,30.86931525
452.0,607488.0,0.0022127659867256,0.0003199755341829,0.28534043139212,0.1237074467331438,1.0,0.0,0.0,0.0,0.0,0.0,4.0,41.826912,6,9.180877458333333
550.0,739200.0,0.0018195565163636,0.0003661022063407,0.2199775741926944,0.0326940681226619,1.0,0.0,0.0,0.0,0.0,0.0,5.0,41.826912,6,8.508816958333334
633.0,850752.0,0.0015807905797788,0.0003123909936025,0.5320800390970027,1.3663164407490962,1.0,0.0,0.0,0.0,0.0,0.0,6.0,41.826912,6,0.0
654.0,878976.0,0.0015302949862385,0.0003281524221234,0.3841219788811374,0.3730825283383017,1.0,0.0,0.0,0.0,0.0,0.0,7.0,41.826912,6,0.0
773.0,1038912.0,0.0012950454631306,0.0003202159638698,0.4010787390561856,0.7578284061439686,1.0,0.0,0.0,0.0,0.0,0.0,8.0,41.826912,6,0.0
946.0,1271424.0,0.0010568374334038,0.0003063247132971,-0.0730240827450937,0.695668709014535,1.0,0.0,0.0,0.0,0.0,0.0,9.0,41.826912,6,0.0
931.0,1251264.0,0.001074241330827,0.0003019010815155,0.1282088901721295,1.1224615734390495,1.0,153.0,1.0,0.0,0.0,0.0,10.0,41.826912,6,0.0
865.0,1162560.0,0.0011578479664739,0.0004858123977021,2.461686759478047,8.717221052630702,0.1599550417469492,111.0,3.0,0.0,0.0,0.0,11.0,41.826912,6,3.6083342916666665
585.0,786240.0,0.0017101254871794,0.0011969778317851,1.3136214298127085,0.3047612910309789,1.0,46.0,2.0,0.0,0.0,0.0,12.0,41.826912,6,25.714219458333332
673.0,904512.0,0.0014870784145616,0.0003330196042167,0.0785748656031091,0.0673843367084079,1.0,0.0,0.0,0.0,0.0,0.0,13.0,41.826912,6,9.352313375
574.0,771456.0,0.0017436430888501,0.0005950938633438,8.603584186922712,141.62477396496314,1.0,0.0,0.0,0.0,0.0,0.0,14.0,41.826912,6,3.6071504166666664
569.0,764736.0,0.0017596192442882,0.0004338151392443,0.1833758735143094,0.1473858022941514,1.0,0.0,0.0,0.0,0.0,0.0,15.0,41.826912,6,3.88213075
313.0,420672.0,0.0032010711629392,0.0032673411056746,4.112867982013769,17.86796098276862,1.0,0.0,0.0,0.0,0.0,0.0,16.0,41.826912,6,4.37819375
173.0,232512.0,0.0057854889826589,0.0019580851937607,0.6963040431256485,-0.6121008994867205,1.0,0.0,0.0,0.0,0.0,0.0,17.0,41.826912,6,0.5486183333333333
